"batter","totalBatterStrikeoutRate","totalBatterWalkRate","totalBatterwOBA","bats","BsRperGame","DefperGame"
475253,0.214502584545962,0.15886707195138,0.39144443418308,"S",-0.0294909776461083,-0.00149607956044238
456715,0.14317413145852,0.10941538653232,0.368018225459646,"R",0.0263575802435906,0.0314129769914836
501981,0.26209718680885,0.0922575162940146,0.485404864671694,"R",-0.0183849345675072,-0.0129434324065196
452095,0.254309597412119,0.11767694927938,0.396048955207597,"R",-0.00339409176618479,0.107027203347136
457763,0.159741851917662,0.0949814733111387,0.341783553726205,"R",-0.0184615384615385,0.0487473654061238
489149,0.21431729816603,0.105714699621254,0.376690860538174,"L",0.0010751082574287,-0.00260094129303938
502671,0.272993498729709,0.120284646692467,0.489032029115582,"R",0.00945060483870968,-0.00178482895389192
516782,0.196960015936956,0.0625755034153609,0.367000982597685,"R",0.0116852414724755,0.00498035444553471
542979,0.302528963838088,0.124608527878054,0.37811080679046,"R",0,0.0325651444743444
572041,0.188748377547248,0.0764656208354736,0.361059351338188,"R",0.0153270884912836,-0.0113973092643052
448801,0.368236693300033,0.105675424941192,0.375351394997765,"L",-0.00782230806373732,-0.00442313500453035
543302,0.257564150111083,0.112847128063878,0.387006643021955,"L",0,-0.0077319587628866
572033,0.239874517187498,0.0820588403805232,0.364615467519584,"R",0,-0.0297150584422866
571788,0.222798853365706,0.106718231970385,0.358551890599019,"L",-0.0233425190468471,0.0122345837158457
446192,0.269686733907459,0.091717341637134,0.36821697446069,"R",0,-0.0281538383957237
446334,0.205847694257123,0.0568656950258166,0.364552816230877,"R",-0.000867574406555007,-0.00288038348082595
571431,0.237702534773508,0.0860459714605065,0.401072886484484,"L",-0.00763282614118234,0.00138440754973137
572863,0.205555555555556,0.109630997890295,0.374734204878049,"R",0,0
501896,0.223317168917347,0.107578545508114,0.429722989420284,"R",-0.0060989913206662,0.00676833204382202
502226,0.174101782493535,0.0914984560005367,0.337709347030049,"R",0.0163647807538989,0.00867742611611821
543228,0.279566330366112,0.0620561171781558,0.404822011057625,"R",-0.0061617863914051,0.00247490652510295
489267,0.216810328141978,0.0939984069085338,0.352844567689565,"R",0,-0.00438553747198128
571506,0.244540892245569,0.136380915304657,0.375756536099512,"L",-0.0252940776500986,-0.00235223037400896
543877,0.175457217935004,0.0656808951495884,0.320760721556146,"R",-0.012822906940554,0.0795231901382583
543401,0.174165968956467,0.109010158702861,0.352036966496286,"L",0.0104902440730121,0.00918026706231454
571448,0.149817124083074,0.0971901418627842,0.385667496397134,"R",0,0.0192751054326679
572122,0.216769112092293,0.0854094106524513,0.360755533988268,"L",-0.00811816439282895,0.0178207128285131
571467,0.238467477272727,0.0949152622495758,0.369768897590361,"R",0,0
572365,0.23139415629888,0.0719363356206674,0.331936241125542,"L",-0.00759141326810341,0.00675496688741722
572821,0.22747064713295,0.111611829806981,0.312392460630059,"R",-0.0027516925092815,-0.0169399754630399
457705,0.234231935855872,0.156154369165185,0.417440755026484,"R",-0.0192328240196602,0.00516081996663326
457706,0.329189472802026,0.0862916526068712,0.369842998023428,"R",-0.00193101968567291,-0.0331751824817518
519068,0.266095467713004,0.0919816878994124,0.371332995434146,"L",0,0
474319,0.229257530373832,0.095331353398405,0.363135887878095,"R",0,0.000893300248138953
518934,0.142886235102932,0.0876750080199627,0.373521328211611,"R",-0.00691675873000624,0.0248796953059625
457803,0.260435171888357,0.112328865032115,0.40937483881354,"L",0.00202748366749268,-0.00892477998250153
458675,0.288390976036352,0.0960249323091423,0.357423853856262,"L",0,-0.00344794559908054
458731,0.14197541246321,0.125923660742134,0.299866012294789,"L",0.0357563405797101,0.00765117361882319
572204,0.325504184827419,0.0846017307970259,0.322735629299434,"R",0.00634771364758434,0.00116224011019758
572114,0.250243558101473,0.115941511596426,0.381823745121951,"L",0,0
456665,0.223483366076083,0.113351646808321,0.400880435929063,"R",0.0071494770289951,-0.00617480382133693
576788,0.229211853679654,0.0940101622495758,0.366346271896471,"R",0,-0.00650602409638554
602074,0.233188581338088,0.0991919465477476,0.358488630031811,"R",0,0
608715,0.312082411764706,0.0974881586629357,0.352567703783597,"R",0,0
650391,0.247191595080111,0.101875014135378,0.379099046968292,"R",0,0
